Timestamp,Voltage(V),Current(A),Frequency(Hz),Power(kW),Power Factor,Temperature(C),Fault Type
2026-03-30 15:05:05,127.58,43.42,47.44,3.37,0.61,69.18,LLL Fault
2026-07-07 11:53:20,139.69,44.01,47.05,3.48,0.57,55.7,LLL Fault
2026-01-18 14:14:17,149.31,44.68,48.33,3.61,0.54,68.25,LLL Fault
2026-03-19 06:19:00,161.01,23.87,49.17,3.34,0.87,54.71,LL Fault
2026-03-14 15:03:10,205.27,19.67,49.75,3.26,0.81,42.47,LG Fault
2026-01-15 00:57:23,148.39,36.86,47.24,2.79,0.51,72.86,LLL Fault
2026-05-04 23:03:07,231.89,7.87,49.96,1.79,0.98,25.87,Normal
2026-06-10 06:39:44,229.61,6.1,49.9,1.36,0.97,25.19,Normal
2026-02-10 08:56:24,193.51,10.22,49.65,1.76,0.89,37.06,LG Fault
2026-04-03 14:06:39,199.19,19.44,48.96,3.24,0.84,42.01,LL Fault
2026-05-16 03:21:28,153.76,16.42,49.32,1.9,0.75,46.26,LL Fault
2026-02-20 20:43:17,208.85,15.96,49.74,2.87,0.86,38.7,LG Fault
2026-03-29 01:28:42,203.2,19.19,49.15,3.22,0.83,38.57,LG Fault
2026-06-12 07:15:01,198.0,16.11,49.36,3.0,0.94,41.14,LG Fault
2026-05-30 08:46:07,229.57,7.15,49.91,1.63,0.99,27.04,Normal
2026-01-15 11:38:00,104.72,29.22,47.72,2.3,0.75,60.69,LLG Fault
2026-05-28 04:39:19,137.7,40.98,47.27,3.07,0.54,69.34,LLL Fault
2026-04-30 07:45:13,201.51,15.39,49.76,2.76,0.89,37.34,LG Fault
2026-01-16 09:44:38,164.66,26.85,47.77,3.03,0.69,50.3,LLG Fault
2026-02-23 20:30:03,127.66,40.51,48.06,3.48,0.67,73.32,LLL Fault
2026-06-27 12:50:27,191.58,16.67,49.28,2.25,0.7,51.31,LL Fault
2026-05-17 12:25:51,199.16,18.75,49.34,2.75,0.74,48.52,LL Fault
2026-02-16 03:39:15,163.89,28.86,47.7,2.85,0.6,49.85,LLG Fault
2026-02-02 19:10:45,228.65,6.98,50.07,1.58,0.99,25.95,Normal
2026-06-30 01:35:07,154.8,15.11,49.22,1.99,0.85,50.86,LL Fault
2026-05-29 15:05:12,191.68,15.24,49.42,2.51,0.86,35.68,LG Fault
2026-01-01 13:31:58,230.59,5.41,50.05,1.21,0.97,27.65,Normal
2026-04-18 01:31:05,175.38,23.64,49.29,3.6,0.87,42.24,LL Fault
2026-02-15 17:49:26,111.1,43.9,47.35,2.73,0.56,72.71,LLL Fault
2026-01-16 14:19:04,136.94,40.28,47.73,3.34,0.61,56.54,LLL Fault
2026-05-30 17:27:45,200.84,19.69,49.32,3.24,0.82,38.49,LG Fault
2026-05-05 23:32:53,206.24,13.85,49.01,2.69,0.94,42.89,LG Fault
2026-05-22 04:53:32,158.03,16.88,48.76,2.04,0.77,50.01,LL Fault
2026-04-17 15:15:00,228.97,7.42,49.92,1.7,1.0,32.25,Normal
2026-03-28 17:05:41,148.52,32.01,48.75,3.08,0.65,49.61,LLG Fault
2026-05-12 08:54:10,135.71,32.96,47.74,2.95,0.66,72.88,LLL Fault
2026-07-04 19:30:03,229.9,7.93,50.06,1.81,0.99,26.55,Normal
2026-01-12 16:42:39,190.04,15.89,49.12,2.47,0.82,43.25,LG Fault
2026-02-26 07:13:25,112.26,30.06,47.25,1.82,0.54,59.05,LLL Fault
2026-04-08 04:48:19,201.32,15.84,49.05,2.94,0.92,40.07,LG Fault
2026-01-27 11:15:32,231.27,7.47,49.93,1.7,0.98,28.93,Normal
2026-02-11 14:52:52,211.89,18.61,49.51,3.25,0.82,35.59,LG Fault
2026-07-03 10:28:52,183.32,24.16,48.78,3.65,0.82,50.44,LL Fault
2026-03-15 05:52:04,171.11,15.94,49.44,2.44,0.89,47.42,LL Fault
2026-01-31 05:29:18,126.62,37.4,48.03,3.21,0.68,57.43,LLL Fault
2026-07-04 18:50:18,192.72,13.68,49.43,2.29,0.87,44.08,LG Fault
2026-05-17 16:41:37,128.29,27.57,47.58,2.47,0.7,61.02,LLG Fault
2026-06-24 12:48:36,148.26,33.3,47.85,3.24,0.66,73.21,LLL Fault
2026-07-10 18:25:01,180.95,19.08,49.75,2.85,0.83,41.58,LG Fault
2026-05-04 09:49:28,174.87,15.84,49.15,2.27,0.82,54.64,LL Fault
2026-07-08 07:35:48,135.58,34.39,48.12,2.68,0.58,59.12,LLL Fault
2026-06-14 02:45:20,189.06,23.39,49.1,3.37,0.76,46.64,LL Fault
2026-06-07 10:40:25,229.95,7.13,49.96,1.59,0.97,30.43,Normal
2026-05-28 00:47:08,229.39,6.23,49.95,1.4,0.98,32.8,Normal
2026-02-14 13:03:21,231.35,7.15,49.9,1.64,0.99,25.91,Normal
2026-01-25 23:27:04,91.01,36.15,47.71,2.07,0.63,59.57,LLL Fault
2026-05-20 14:22:37,183.39,16.65,49.32,2.25,0.74,41.89,LL Fault
2026-01-16 08:54:02,128.94,37.29,48.2,2.55,0.53,70.72,LLL Fault
2026-04-30 12:36:03,196.69,19.07,49.02,3.43,0.91,37.81,LG Fault
2026-04-03 15:13:00,176.47,20.6,49.25,2.82,0.77,40.33,LL Fault
2026-03-16 11:58:08,201.8,14.6,49.16,2.64,0.9,43.47,LG Fault
2026-07-01 21:01:04,183.56,23.93,48.56,3.53,0.8,42.73,LL Fault
2026-04-28 15:54:36,229.4,6.46,49.91,1.48,1.0,25.48,Normal
2026-01-21 07:50:18,131.68,34.82,47.89,3.49,0.76,60.19,LLG Fault
2026-02-21 08:43:21,182.11,15.1,48.91,2.41,0.88,48.86,LL Fault
2026-03-21 09:16:45,141.65,44.52,47.19,3.5,0.55,69.78,LLL Fault
2026-05-31 19:38:45,179.38,16.1,48.7,2.28,0.79,43.78,LL Fault
2026-03-02 16:13:58,210.99,10.07,49.19,1.8,0.85,38.36,LG Fault
2026-03-28 03:36:10,144.59,27.56,47.78,3.19,0.8,55.47,LLG Fault
2026-01-28 13:07:00,169.03,20.76,48.02,2.8,0.8,59.93,LLG Fault
2026-05-21 21:29:42,228.92,5.73,49.91,1.3,0.99,26.83,Normal
2026-04-25 21:55:00,151.81,16.33,49.21,1.85,0.75,45.62,LL Fault
2026-02-14 16:07:40,99.75,41.42,48.45,2.18,0.53,59.11,LLL Fault
2026-04-17 10:46:25,159.9,15.95,49.27,2.15,0.84,44.82,LL Fault
2026-03-28 23:28:47,150.19,28.02,48.63,2.54,0.6,60.52,LLG Fault
2026-06-17 01:15:12,173.12,22.77,49.13,3.49,0.89,52.98,LL Fault
2026-05-12 02:34:34,138.87,44.01,48.44,3.35,0.55,63.13,LLL Fault
2026-04-12 14:15:06,156.34,23.5,48.79,2.32,0.63,58.47,LLG Fault
2026-05-08 19:19:12,231.13,7.23,50.08,1.64,0.98,26.98,Normal
2026-06-11 00:02:51,193.83,18.67,49.47,3.23,0.89,44.11,LG Fault
2026-03-16 17:11:05,140.22,37.68,47.52,3.41,0.65,64.45,LLL Fault
2026-01-03 08:31:11,150.45,33.35,48.85,3.03,0.6,47.4,LLG Fault
2026-03-12 09:16:39,228.3,6.14,50.01,1.4,1.0,34.54,Normal
2026-05-20 06:18:08,198.94,25.0,49.45,3.92,0.79,53.13,LL Fault
2026-01-09 23:00:00,231.06,5.32,50.05,1.2,0.98,29.09,Normal
2026-05-04 23:08:34,196.37,20.17,48.97,3.31,0.83,43.88,LL Fault
2026-06-29 23:57:21,124.8,33.85,47.18,2.48,0.59,72.05,LLL Fault
2026-03-15 09:47:32,148.51,30.82,47.64,2.96,0.65,57.9,LLG Fault
2026-06-02 18:59:43,89.15,37.07,48.34,2.02,0.61,58.66,LLL Fault
2026-07-05 00:55:26,181.75,21.29,48.86,2.85,0.74,51.75,LL Fault
2026-02-09 01:56:01,196.93,17.02,49.48,2.81,0.84,40.72,LG Fault
2026-03-21 03:40:52,113.31,30.77,47.6,2.6,0.75,55.97,LLG Fault
2026-03-29 21:16:34,148.37,35.41,47.47,3.55,0.68,57.48,LLL Fault
2026-01-06 09:52:52,215.75,15.5,49.13,3.12,0.93,41.93,LG Fault
2026-03-23 05:44:02,175.36,16.68,48.96,2.28,0.78,47.41,LL Fault
2026-05-18 00:07:24,204.97,18.66,49.5,3.56,0.93,41.05,LG Fault
2026-02-25 14:40:37,214.25,15.67,49.5,2.96,0.88,37.91,LG Fault
2026-06-04 18:56:09,231.66,5.52,50.04,1.26,0.98,25.07,Normal
2026-03-04 00:34:59,194.64,11.16,49.6,2.05,0.95,42.99,LG Fault
2026-04-08 06:44:21,171.66,20.23,48.68,2.89,0.83,49.43,LL Fault
2026-02-10 02:34:25,167.15,21.27,49.41,3.07,0.86,41.79,LL Fault
2026-06-30 07:32:09,133.78,22.06,47.85,1.93,0.65,59.99,LLG Fault
2026-05-25 03:29:59,191.41,10.83,49.27,1.72,0.83,42.15,LG Fault
2026-06-07 17:39:09,141.68,40.78,47.33,3.35,0.58,65.25,LLL Fault
2026-05-23 22:49:16,190.7,18.73,48.56,3.06,0.86,45.42,LL Fault
2026-06-23 05:22:05,214.16,17.4,49.33,3.48,0.94,40.41,LG Fault
2026-06-25 02:20:29,166.22,20.4,47.97,2.33,0.69,62.34,LLG Fault
2026-03-20 17:00:54,149.64,35.22,47.08,3.42,0.65,67.88,LLL Fault
2026-04-25 08:57:04,119.69,44.5,47.06,3.25,0.61,55.16,LLL Fault
2026-01-06 02:24:40,200.85,19.57,49.48,3.32,0.85,39.71,LG Fault
2026-06-24 08:07:32,111.85,21.2,47.65,1.75,0.74,53.34,LLG Fault
2026-04-18 21:51:49,204.31,10.39,49.18,1.79,0.84,39.25,LG Fault
2026-05-14 06:08:08,217.98,13.41,49.68,2.69,0.92,44.4,LG Fault
2026-03-12 11:21:25,86.78,34.2,47.73,1.97,0.66,68.89,LLL Fault
2026-05-07 11:18:17,214.14,10.93,49.76,2.0,0.85,36.39,LG Fault
2026-01-16 20:09:14,197.34,11.79,49.36,2.11,0.91,41.62,LG Fault
2026-04-24 06:46:52,117.71,35.98,47.59,2.56,0.6,65.79,LLL Fault
2026-07-09 02:56:27,176.47,20.96,48.34,2.95,0.8,50.75,LLG Fault
2026-01-29 17:46:25,114.17,38.42,48.01,2.68,0.61,73.71,LLL Fault
2026-01-24 19:08:01,229.39,6.25,50.09,1.4,0.98,28.57,Normal
2026-01-12 16:16:19,231.85,5.6,49.98,1.27,0.98,34.53,Normal
2026-05-31 09:17:18,151.94,16.75,49.05,2.05,0.8,45.29,LL Fault
2026-03-28 16:33:59,231.52,7.31,50.04,1.69,1.0,29.34,Normal
2026-01-31 08:19:18,151.33,28.6,47.83,3.41,0.79,62.8,LLG Fault
2026-02-25 04:28:15,205.29,13.39,49.73,2.46,0.9,42.93,LG Fault
2026-05-19 20:07:11,125.09,44.12,47.83,3.72,0.67,74.1,LLL Fault
2026-04-27 15:51:17,185.73,17.78,48.83,2.82,0.85,45.58,LL Fault
2026-04-14 01:31:49,128.22,31.07,48.52,2.76,0.69,55.71,LLG Fault
2026-03-22 21:59:11,231.09,7.66,49.98,1.76,0.99,32.97,Normal
2026-06-27 06:17:54,152.29,16.62,49.33,2.2,0.87,46.94,LL Fault
2026-04-08 00:44:09,230.27,6.37,49.96,1.46,0.99,29.68,Normal
2026-03-17 19:14:06,174.28,28.46,48.67,3.84,0.77,64.74,LLG Fault
2026-04-10 20:29:00,117.77,22.91,48.32,1.89,0.7,61.79,LLG Fault
2026-02-28 07:52:46,231.45,6.58,50.09,1.5,0.98,28.38,Normal
2026-01-29 20:17:17,231.36,5.91,50.01,1.35,0.98,30.56,Normal
2026-04-12 17:47:46,230.35,7.39,50.08,1.68,0.99,33.99,Normal
2026-06-22 09:37:27,228.89,5.88,49.9,1.32,0.98,31.75,Normal
2026-06-03 12:30:24,213.06,13.3,49.45,2.28,0.8,38.11,LG Fault
2026-05-01 14:57:15,214.45,13.6,49.5,2.37,0.81,38.95,LG Fault
2026-07-03 19:04:03,111.86,43.93,47.58,3.07,0.63,62.18,LLL Fault
2026-06-26 20:24:04,111.26,34.37,47.17,2.2,0.57,69.23,LLL Fault
2026-06-14 13:11:30,175.1,16.56,48.88,2.6,0.9,49.17,LL Fault
2026-04-02 10:17:50,190.58,20.56,48.92,2.78,0.71,54.17,LL Fault
2026-03-19 12:34:28,165.02,24.51,48.71,2.98,0.74,43.54,LL Fault
2026-06-05 21:01:56,107.88,44.48,47.89,3.26,0.68,65.09,LLL Fault
2026-03-28 22:07:28,230.7,6.03,50.07,1.36,0.98,32.95,Normal
2026-06-25 18:37:28,182.01,10.42,49.09,1.54,0.81,39.96,LG Fault
2026-06-23 21:57:44,168.93,32.35,47.77,4.21,0.77,48.05,LLG Fault
2026-01-15 13:59:37,152.87,20.85,48.56,2.39,0.75,46.72,LL Fault
2026-03-14 17:49:50,168.56,20.68,48.64,2.62,0.75,54.42,LL Fault
2026-04-02 07:40:35,181.6,17.31,49.47,2.64,0.84,42.63,LL Fault
2026-01-17 20:52:09,175.58,22.15,49.04,2.96,0.76,48.13,LL Fault
2026-07-06 01:43:40,211.56,15.72,49.16,2.85,0.86,38.78,LG Fault
2026-01-01 08:10:10,231.3,6.29,50.09,1.41,0.97,26.58,Normal
2026-02-27 19:36:42,186.26,17.45,49.07,2.67,0.82,44.72,LG Fault
2026-06-15 22:36:01,228.84,5.45,50.05,1.23,0.99,29.22,Normal
2026-02-07 16:02:46,160.84,31.63,48.41,3.87,0.76,55.54,LLG Fault
2026-06-22 11:48:51,94.44,39.59,47.17,2.36,0.63,71.02,LLL Fault
2026-05-03 20:39:39,231.68,7.26,50.07,1.68,1.0,27.21,Normal
2026-07-09 06:05:16,113.2,32.25,47.77,2.53,0.69,60.29,LLL Fault
2026-05-26 08:40:57,179.05,19.59,48.7,2.99,0.85,40.99,LL Fault
2026-03-26 05:41:25,230.98,7.47,50.06,1.69,0.98,30.09,Normal
2026-05-08 00:09:16,230.99,6.64,49.99,1.5,0.97,34.16,Normal
2026-03-24 15:00:22,197.43,18.41,48.89,3.04,0.84,45.25,LL Fault
2026-07-10 20:27:08,213.64,10.82,49.34,2.15,0.93,39.96,LG Fault
2026-06-06 12:51:25,138.75,25.07,48.36,2.31,0.66,45.34,LLG Fault
2026-01-21 19:36:29,151.9,22.96,48.92,2.88,0.83,46.63,LL Fault
2026-04-02 15:14:51,230.36,5.23,49.97,1.2,0.99,33.7,Normal
2026-01-15 09:38:18,110.3,27.0,47.84,2.23,0.75,58.09,LLG Fault
2026-03-08 08:47:33,152.58,26.17,48.2,2.51,0.63,61.54,LLG Fault
2026-06-12 03:20:21,231.99,6.06,50.01,1.37,0.98,25.24,Normal
2026-06-04 17:45:04,195.32,18.12,48.95,2.69,0.76,53.11,LL Fault
2026-01-22 23:42:52,228.09,5.55,50.05,1.24,0.98,30.94,Normal
2026-04-14 16:05:00,99.06,44.56,47.34,2.4,0.54,59.76,LLL Fault
2026-02-15 04:37:11,230.63,5.4,50.0,1.24,0.99,26.7,Normal
2026-06-16 10:57:03,231.23,5.29,49.92,1.21,0.99,33.73,Normal
2026-06-08 01:14:59,230.84,7.7,50.09,1.73,0.97,31.81,Normal
2026-06-04 10:32:04,212.26,11.72,49.3,2.16,0.87,39.17,LG Fault
2026-02-21 06:15:38,194.41,17.79,48.62,2.78,0.8,51.91,LL Fault
2026-06-01 11:53:02,189.77,23.87,49.05,3.58,0.79,51.42,LL Fault
2026-05-27 04:23:32,153.08,20.4,48.66,2.79,0.89,52.17,LL Fault
2026-04-10 16:32:49,129.17,36.1,47.06,2.84,0.61,58.9,LLL Fault
2026-03-31 20:46:04,90.39,41.99,48.33,2.03,0.53,56.04,LLL Fault
2026-03-11 11:18:13,168.18,20.62,49.18,2.87,0.83,41.29,LL Fault
2026-02-06 04:59:02,129.38,33.85,47.64,2.26,0.52,70.37,LLL Fault
2026-02-21 11:08:46,122.86,30.07,47.55,2.38,0.64,64.59,LLG Fault
2026-01-31 08:20:56,85.5,39.88,48.43,1.86,0.55,74.21,LLL Fault
2026-06-16 14:54:05,93.92,31.89,47.95,1.82,0.61,58.19,LLL Fault
2026-05-09 07:15:24,181.77,16.51,48.52,2.29,0.76,51.29,LL Fault
2026-04-08 17:06:57,217.39,17.06,49.64,3.23,0.87,37.31,LG Fault
2026-02-19 15:50:31,192.83,15.7,49.47,2.21,0.73,40.24,LL Fault
2026-04-25 14:09:52,154.83,34.31,48.06,3.82,0.72,63.09,LLG Fault
2026-06-24 18:12:21,173.14,32.81,47.96,3.45,0.61,45.61,LLG Fault
2026-04-21 18:28:16,151.27,15.18,48.65,1.89,0.82,53.77,LL Fault
2026-01-09 07:47:21,199.15,23.96,49.29,3.45,0.72,51.38,LL Fault
2026-02-17 22:28:10,230.64,5.39,49.92,1.23,0.99,25.39,Normal
2026-04-10 17:15:42,192.51,11.21,49.14,1.9,0.88,37.15,LG Fault
2026-06-13 17:16:42,167.42,29.14,48.87,3.87,0.79,52.73,LLG Fault
2026-03-01 02:27:28,110.73,34.4,48.12,2.66,0.7,49.62,LLG Fault
2026-01-23 09:20:32,87.82,32.46,48.18,1.59,0.56,64.88,LLL Fault
2026-06-25 21:29:47,110.47,22.92,47.75,1.88,0.74,48.02,LLG Fault
2026-02-19 02:00:43,228.84,6.66,50.08,1.49,0.98,29.35,Normal
2026-05-16 19:33:46,159.07,22.86,47.83,2.64,0.73,52.31,LLG Fault
2026-06-28 02:40:06,178.13,22.33,48.53,2.86,0.72,50.51,LLG Fault
2026-06-24 02:32:51,228.63,7.39,50.05,1.64,0.97,33.21,Normal
2026-03-01 02:52:58,231.72,7.9,49.92,1.81,0.99,25.41,Normal
2026-01-27 12:47:21,175.8,20.8,48.98,3.08,0.84,54.24,LL Fault
2026-05-09 16:00:25,190.73,17.6,48.72,2.93,0.87,44.4,LL Fault
2026-06-03 18:19:21,192.07,20.54,48.84,2.86,0.72,54.67,LL Fault
2026-02-07 16:15:12,231.32,7.5,49.97,1.7,0.98,28.37,Normal
2026-05-28 16:49:16,230.31,6.71,49.97,1.5,0.97,25.9,Normal
2026-01-15 11:32:24,110.65,27.85,48.31,2.15,0.7,56.32,LLG Fault
2026-04-25 16:02:55,231.45,6.14,49.92,1.42,1.0,28.46,Normal
2026-02-01 05:50:53,137.72,30.79,47.33,2.14,0.5,72.81,LLL Fault
2026-01-11 05:08:26,175.04,21.46,49.33,2.94,0.78,53.18,LL Fault
2026-06-05 16:46:24,229.4,5.61,50.02,1.26,0.98,31.59,Normal
2026-02-27 04:22:58,182.18,21.62,48.9,3.34,0.85,49.36,LL Fault
2026-05-29 01:27:54,100.43,38.49,48.07,2.54,0.66,71.64,LLL Fault
2026-06-03 15:46:23,231.93,7.09,49.94,1.63,0.99,28.38,Normal
2026-04-16 03:13:56,194.05,21.44,49.4,3.45,0.83,46.1,LL Fault
2026-07-09 21:17:44,198.43,11.95,49.3,2.18,0.92,39.3,LG Fault
2026-06-05 14:35:53,229.81,5.49,49.98,1.25,0.99,34.54,Normal
2026-02-09 11:50:17,137.97,40.75,48.29,3.22,0.57,56.39,LLL Fault
2026-01-23 20:58:03,186.78,18.94,48.99,2.53,0.72,53.51,LL Fault
2026-03-13 08:37:20,173.11,18.17,48.85,2.44,0.78,44.23,LL Fault
2026-03-19 10:07:43,155.28,34.09,47.66,3.43,0.65,50.92,LLG Fault
2026-03-18 13:25:50,135.1,38.34,47.75,3.08,0.59,65.92,LLL Fault
2026-06-05 13:34:56,127.15,39.08,48.12,2.64,0.53,62.78,LLL Fault
2026-02-28 03:55:53,197.88,24.14,49.05,3.69,0.77,54.2,LL Fault
2026-02-19 19:40:13,228.19,7.21,49.91,1.6,0.97,27.19,Normal
2026-02-01 11:14:33,190.9,20.73,48.51,3.44,0.87,40.35,LL Fault
2026-01-13 14:37:28,166.97,26.88,48.85,3.53,0.79,63.8,LLG Fault
2026-01-26 04:24:19,108.09,29.94,47.51,2.11,0.65,56.43,LLG Fault
2026-03-01 20:05:48,170.72,26.08,48.51,3.24,0.73,50.59,LLG Fault
2026-04-24 03:44:09,142.25,44.39,48.33,3.57,0.57,62.79,LLL Fault
2026-06-27 02:53:49,139.95,31.63,47.08,2.26,0.51,72.46,LLL Fault
2026-07-05 05:03:01,180.87,12.7,49.57,1.91,0.83,41.74,LG Fault
2026-05-30 03:22:54,156.87,20.79,48.97,2.86,0.88,45.06,LL Fault
2026-04-09 13:42:54,183.14,15.13,49.6,2.54,0.92,37.85,LG Fault
2026-07-06 15:49:05,163.9,24.43,49.34,3.42,0.85,52.24,LL Fault
2026-01-26 09:14:28,132.21,37.91,48.25,3.22,0.64,70.4,LLL Fault
2026-05-06 14:43:53,185.11,12.91,49.25,2.0,0.84,40.45,LG Fault
2026-04-20 11:00:30,229.43,7.37,50.0,1.67,0.99,27.56,Normal
2026-03-21 14:25:43,134.33,27.8,48.33,2.62,0.7,61.74,LLG Fault
2026-04-02 07:27:32,133.72,30.7,47.01,2.16,0.53,63.59,LLL Fault
2026-04-29 08:29:38,228.15,6.06,50.09,1.34,0.97,34.99,Normal
2026-06-13 10:44:35,140.09,28.65,48.27,2.95,0.73,57.38,LLG Fault
2026-04-26 01:22:51,162.91,15.19,48.67,2.08,0.84,43.7,LL Fault
2026-03-19 23:32:37,88.43,33.58,47.36,2.02,0.68,61.4,LLL Fault
2026-02-08 01:55:35,230.58,5.61,50.06,1.27,0.98,28.96,Normal
2026-06-08 06:54:27,177.64,24.71,49.02,3.68,0.84,49.36,LL Fault
2026-05-02 12:56:33,230.08,7.29,50.01,1.66,0.99,30.67,Normal
2026-02-09 19:15:18,230.31,6.47,50.09,1.45,0.97,32.27,Normal
2026-05-16 02:58:00,189.85,11.67,49.73,1.99,0.9,43.14,LG Fault
2026-02-05 03:57:21,184.83,19.02,49.19,3.3,0.94,43.98,LG Fault
2026-06-11 03:40:34,216.43,15.11,49.65,2.78,0.85,37.25,LG Fault
2026-03-15 12:39:46,180.5,19.13,49.25,3.16,0.92,39.38,LG Fault
2026-02-15 10:05:30,174.49,22.33,48.37,2.56,0.66,54.13,LLG Fault
2026-02-02 17:23:10,230.04,6.96,49.92,1.57,0.98,26.61,Normal
2026-03-23 08:02:30,213.73,10.29,49.73,1.92,0.87,42.18,LG Fault
2026-07-07 09:47:02,205.42,11.5,49.2,2.22,0.94,43.62,LG Fault
2026-05-16 10:58:43,90.18,36.72,47.89,2.31,0.7,72.4,LLL Fault
2026-05-04 23:19:32,230.59,6.45,50.05,1.45,0.98,29.15,Normal
2026-01-22 16:27:30,182.03,23.27,48.63,3.39,0.8,43.79,LL Fault
2026-05-22 14:49:15,229.05,6.79,49.91,1.53,0.98,26.22,Normal
2026-05-21 05:30:01,188.08,15.36,49.5,2.59,0.9,42.05,LG Fault
2026-03-07 11:41:03,126.84,30.18,47.75,2.62,0.68,56.89,LLL Fault
2026-06-22 21:03:57,110.07,29.81,47.64,2.31,0.7,63.59,LLG Fault
2026-06-26 00:45:08,192.16,13.52,49.65,2.24,0.86,36.33,LG Fault
2026-07-03 13:52:46,231.33,5.35,50.01,1.23,1.0,34.51,Normal
2026-04-07 01:28:43,228.31,6.71,50.06,1.51,0.99,26.48,Normal
2026-04-13 12:45:18,189.84,19.64,49.24,3.02,0.81,40.58,LG Fault
2026-07-02 01:59:09,173.08,15.92,49.41,2.34,0.85,48.69,LL Fault
2026-01-01 01:05:13,209.19,18.45,49.76,3.61,0.94,38.39,LG Fault
2026-02-17 21:42:00,228.34,5.73,49.91,1.29,0.99,25.21,Normal
2026-02-25 16:37:58,181.18,11.35,49.04,1.76,0.86,38.85,LG Fault
2026-02-27 07:42:55,151.69,20.3,48.53,2.54,0.82,53.95,LL Fault
2026-04-14 22:33:33,230.27,7.09,49.91,1.63,1.0,33.38,Normal
2026-03-23 16:28:29,105.36,30.83,47.54,1.74,0.54,74.42,LLL Fault
2026-01-15 10:56:02,120.38,41.75,47.6,2.81,0.56,60.44,LLL Fault
2026-06-27 23:17:58,103.73,30.29,48.93,2.19,0.7,56.42,LLG Fault
2026-03-28 02:58:48,189.37,19.26,49.22,3.15,0.86,47.37,LL Fault
2026-03-11 16:42:57,231.21,7.24,50.04,1.66,0.99,30.31,Normal
2026-06-05 06:13:21,140.43,28.05,48.65,2.93,0.74,57.58,LLG Fault
2026-06-08 04:47:55,199.34,12.8,49.52,2.05,0.81,40.14,LG Fault
2026-02-07 07:17:47,231.3,6.53,49.92,1.47,0.98,29.61,Normal
2026-04-27 13:07:44,145.16,20.99,48.26,1.89,0.62,64.57,LLG Fault
2026-04-02 02:47:34,203.36,19.25,49.74,3.24,0.83,40.47,LG Fault
2026-02-24 19:39:28,231.96,5.68,50.07,1.29,0.98,30.44,Normal
2026-05-06 19:45:01,120.0,32.79,47.92,2.83,0.72,54.06,LLG Fault
2026-05-24 12:15:54,228.46,6.87,50.04,1.56,0.99,31.42,Normal
2026-03-12 23:08:25,178.71,16.62,48.94,2.46,0.83,44.6,LL Fault
2026-02-14 21:29:58,105.03,32.68,47.74,2.61,0.76,47.84,LLG Fault
2026-05-29 07:04:44,175.29,18.06,48.95,2.79,0.88,42.59,LL Fault
2026-04-13 23:08:27,178.09,20.54,48.17,2.73,0.75,62.24,LLG Fault
2026-06-14 03:12:17,196.45,17.99,49.4,3.08,0.87,35.84,LG Fault
2026-03-27 12:32:10,158.32,24.34,49.49,3.13,0.81,42.89,LL Fault
2026-06-12 23:33:14,90.91,39.89,47.63,1.99,0.55,56.68,LLL Fault
2026-06-12 20:01:00,121.21,26.51,48.57,2.38,0.74,64.88,LLG Fault
2026-01-31 02:50:31,230.98,7.05,50.06,1.58,0.97,29.65,Normal
2026-02-16 07:46:01,156.95,24.24,49.07,2.98,0.78,50.56,LL Fault
2026-01-14 11:44:55,228.34,5.17,49.95,1.18,1.0,26.86,Normal
2026-04-27 22:46:40,213.53,12.57,49.4,2.23,0.83,39.83,LG Fault
2026-02-26 23:58:51,230.44,6.14,50.09,1.38,0.98,34.34,Normal
2026-06-11 13:45:35,230.63,7.84,50.04,1.75,0.97,27.52,Normal
2026-05-27 21:47:02,147.73,30.79,48.26,2.95,0.65,62.94,LLL Fault
2026-05-26 18:43:57,126.44,39.41,47.85,3.05,0.61,70.04,LLL Fault
2026-06-03 11:27:44,104.35,41.03,48.42,2.57,0.6,71.99,LLL Fault
2026-04-19 13:45:42,134.31,33.6,48.49,3.01,0.67,70.09,LLL Fault
2026-06-26 09:41:58,187.86,18.73,49.1,3.23,0.92,35.81,LG Fault
2026-03-04 08:13:42,187.33,18.76,49.38,2.92,0.83,38.93,LG Fault
2026-01-11 10:28:20,217.48,12.59,49.79,2.22,0.81,36.57,LG Fault
2026-03-26 07:58:26,100.77,26.77,48.61,1.65,0.61,62.56,LLG Fault
2026-05-30 05:47:38,127.12,34.0,47.87,2.81,0.65,51.43,LLG Fault
2026-02-20 06:27:01,101.15,30.5,48.29,2.3,0.74,52.92,LLG Fault
2026-05-06 21:11:08,168.66,23.72,49.24,3.33,0.83,41.41,LL Fault
2026-02-23 16:41:42,140.36,39.67,47.19,3.89,0.7,70.71,LLL Fault
2026-06-14 21:32:29,181.07,20.75,49.18,3.19,0.85,41.03,LL Fault
2026-01-26 00:08:35,113.45,28.65,47.54,2.13,0.66,54.56,LLG Fault
2026-06-18 12:24:36,215.15,10.35,49.22,2.08,0.94,36.56,LG Fault
2026-04-30 11:39:45,112.69,25.44,48.63,1.93,0.67,45.92,LLG Fault
2026-06-14 13:16:22,228.85,5.52,49.9,1.25,0.99,30.36,Normal
2026-04-17 06:02:19,229.02,5.25,49.95,1.18,0.98,34.26,Normal
2026-01-11 19:39:27,230.07,5.22,49.95,1.17,0.98,33.81,Normal
2026-05-04 16:40:56,166.41,24.34,48.1,2.77,0.68,46.84,LLG Fault
